2018-11-28 23:27:30,470;0.036362864;0.030691009
2018-11-28 23:27:46,408;0.035010442;0.0324732
2018-11-28 23:28:02,313;0.036092598;0.029347314
2018-11-28 23:28:18,254;0.0342645;0.028885853
2018-11-28 23:28:34,160;0.035640612;0.035013046
2018-11-28 23:28:50,053;0.035298172;0.030229984
2018-11-28 23:29:06,000;0.03330043;0.028925322
2018-11-28 23:29:21,891;0.039200813;0.03012854
2018-11-28 23:29:39,440;0.034431916;0.030251184
2018-11-28 23:29:55,356;0.035078384;0.028998695
2018-11-28 23:30:11,276;0.034686696;0.02832815
2018-11-28 23:30:27,190;0.038122527;0.029840546
2018-11-28 23:30:43,102;0.03518121;0.029935997
2018-11-28 23:30:59,049;0.033907983;0.030575307
2018-11-28 23:31:14,949;0.03562817;0.028415788
2018-11-28 23:31:30,871;0.035519436;0.030277
2018-11-28 23:31:46,817;0.03249003;0.029571656
2018-11-28 23:32:02,716;0.035712477;0.028487554
2018-11-28 23:32:20,171;0.034390144;0.031275243
2018-11-28 23:32:36,100;0.03839948;0.029510448
2018-11-28 23:32:52,025;0.03353286;0.028487261
2018-11-28 23:33:07,921;0.03379559;0.03082012
2018-11-28 23:33:23,802;0.032922983;0.0290201
2018-11-28 23:33:39,705;0.03745351;0.02929337
2018-11-28 23:33:55,615;0.033467017;0.028010547
2018-11-28 23:34:11,558;0.033544816;0.030809745
2018-11-28 23:34:27,467;0.033541918;0.03053776
2018-11-28 23:34:43,364;0.034746066;0.030494591
2018-11-28 23:35:00,791;0.03293375;0.028597213
2018-11-28 23:35:16,707;0.031981304;0.02822702
2018-11-28 23:35:32,602;0.033350408;0.029851992
2018-11-28 23:35:48,523;0.034803413;0.027924698
2018-11-28 23:36:04,472;0.03434856;0.029346421
2018-11-28 23:36:20,374;0.036155015;0.028757483
2018-11-28 23:36:36,278;0.03163249;0.029120157
2018-11-28 23:36:52,188;0.033227853;0.026770165
2018-11-28 23:37:08,100;0.031958316;0.027178118
2018-11-28 23:37:24,018;0.038693115;0.030345347
2018-11-28 23:37:41,389;0.03492406;0.029081337
2018-11-28 23:37:57,317;0.031354178;0.030669808
2018-11-28 23:38:13,226;0.034780994;0.029062685
2018-11-28 23:38:29,152;0.032237716;0.028041292
2018-11-28 23:38:45,045;0.032485154;0.02894397
2018-11-28 23:39:00,986;0.03414766;0.029272515
2018-11-28 23:39:16,915;0.03317735;0.028379671
2018-11-28 23:39:32,857;0.03542623;0.02921929
2018-11-28 23:39:48,786;0.0340574;0.028373953
2018-11-28 23:40:04,718;0.031013735;0.027156949
2018-11-28 23:40:22,144;0.03360196;0.029441223
2018-11-28 23:40:38,060;0.031959683;0.029182067
2018-11-28 23:40:53,995;0.03059607;0.02828857
2018-11-28 23:41:09,917;0.030862212;0.026319984
2018-11-28 23:41:25,872;0.03931849;0.032441538
2018-11-28 23:41:41,836;0.032383107;0.02667787
2018-11-28 23:41:57,733;0.03311207;0.027529132
2018-11-28 23:42:13,793;0.033805177;0.0275257
2018-11-28 23:42:29,717;0.03357999;0.02671837
2018-11-28 23:42:45,666;0.029535804;0.027867807
2018-11-28 23:43:03,044;0.032785445;0.027319707
2018-11-28 23:43:18,974;0.033688027;0.027323175
2018-11-28 23:43:34,914;0.03244828;0.026795838
2018-11-28 23:43:50,794;0.032189555;0.027487788
2018-11-28 23:44:06,704;0.032953456;0.028018525
2018-11-28 23:44:22,607;0.032047976;0.026982777
2018-11-28 23:44:38,500;0.034074686;0.027782217
2018-11-28 23:44:54,406;0.032599278;0.027074749
2018-11-28 23:45:10,300;0.031997833;0.025965009
2018-11-28 23:45:26,198;0.03358355;0.02859938
2018-11-28 23:45:43,575;0.031699855;0.026647918
2018-11-28 23:45:59,508;0.034037724;0.026304089
2018-11-28 23:46:15,419;0.031920105;0.026622832
2018-11-28 23:46:31,353;0.031086445;0.029461928
2018-11-28 23:46:47,261;0.032057017;0.026870437
2018-11-28 23:47:03,225;0.032770403;0.027203895
2018-11-28 23:47:19,159;0.031372372;0.02784472
2018-11-28 23:47:35,092;0.029512603;0.02715104
2018-11-28 23:47:51,003;0.03199444;0.026529934
2018-11-28 23:48:06,965;0.033354234;0.028593462
2018-11-28 23:48:24,361;0.032905027;0.02770204
2018-11-28 23:48:40,261;0.0311017;0.026573844
2018-11-28 23:48:56,144;0.033103645;0.028105821
2018-11-28 23:49:12,024;0.031489834;0.02882502
2018-11-28 23:49:27,940;0.033302985;0.026108723
2018-11-28 23:49:43,849;0.030489484;0.028051343
2018-11-28 23:49:59,765;0.030975638;0.02547653
2018-11-28 23:50:15,672;0.030683745;0.026810888
2018-11-28 23:50:31,597;0.031609878;0.027573623
2018-11-28 23:50:47,541;0.029407041;0.027092189
2018-11-28 23:51:04,894;0.032195263;0.025563944
2018-11-28 23:51:20,809;0.031038353;0.027335348
2018-11-28 23:51:36,706;0.031295773;0.028626837
2018-11-28 23:51:52,593;0.030279178;0.026916714
2018-11-28 23:52:08,529;0.033683505;0.027165882
2018-11-28 23:52:24,466;0.03026371;0.028249806
2018-11-28 23:52:40,562;0.029210176;0.026103389
2018-11-28 23:52:56,477;0.02990869;0.02626299
2018-11-28 23:53:12,371;0.03072026;0.02645547
2018-11-28 23:53:28,308;0.032627802;0.025587488
2018-11-28 23:53:45,689;0.029957267;0.027523182
2018-11-28 23:54:01,608;0.030227099;0.026091702
2018-11-28 23:54:17,511;0.03430064;0.026284881
2018-11-28 23:54:33,434;0.03120124;0.02628256
2018-11-28 23:54:49,357;0.029762555;0.026625063
2018-11-28 23:55:05,263;0.031207707;0.02697761
2018-11-28 23:55:21,176;0.029189084;0.026166923
2018-11-28 23:55:37,078;0.032177225;0.02639334
2018-11-28 23:55:52,996;0.031077165;0.02604093
2018-11-28 23:56:08,884;0.031493813;0.026594706
2018-11-28 23:56:26,260;0.030202683;0.0273061
2018-11-28 23:56:42,148;0.03062768;0.025750294
